OTU	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	taxonomy
117	10.0372239714155	-4.70170406982278	0.81985621449994	-5.73479103612153	9.76326417641929e-09	2.2260242322236e-06	1__Bacteria; 2__Firmicutes; 3__Erysipelotrichia; 4__Erysipelotrichales; 5__Erysipelotrichaceae; 6__Faecalibaculum; 7__Faecalibaculum rodentium
115	10.1773271743274	-4.47147546340199	0.824060710262726	-5.426148107433	5.75831829808728e-08	6.56448285981949e-06	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Porphyromonadaceae; 6__Parabacteroides; 7__Parabacteroides sp. YL27
173	6.0901045977906	3.22901242355344	0.769288699913387	4.19740004489471	2.69996759052516e-05	0.00205197536879912	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Bacillales; 5__Bacillaceae; 6__Bacillus; 7__Bacillus thermoamylovorans
103	4.25934740634404	-2.49161390378442	0.652224904317453	-3.82017596582252	0.000133356499028061	0.00701553185806486	1__Bacteria; 2__Deinococcus-Thermus; 3__Deinococci; 4__Deinococcales; 5__Deinococcaceae; 6__Deinococcus; 7__Deinococcus_u
289	2.13212846396468	2.55236278733568	0.674376843372664	3.78477228632424	0.000153849382852299	0.00701553185806486	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Hydrogenophilales; 5__Hydrogenophilaceae; 6__Tepidiphilus; 7__Tepidiphilus_u
101	5.68826463517336	-2.2903740388432	0.650551491347743	-3.52066526524787	0.000430465650237162	0.0140208811791533	1__Bacteria; 2__Firmicutes; 3__Clostridia; 4__Clostridiales; 5__Ruminococcaceae; 6__Ruminococcaceae_u; 7__Ruminococcaceae_u_u
164	6.21390232595856	2.55395563047142	0.723527279325511	3.52986777893472	0.000415767393513343	0.0140208811791533	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Lactobacillales; 5__Streptococcaceae; 6__Streptococcus; 7__Streptococcus mutans
86	37.6857205129696	-2.7278643570701	0.823330657712294	-3.31320634245509	0.000922329062841598	0.0213553377401262	1__Bacteria; 2__Firmicutes; 3__Negativicutes; 4__Veillonellales; 5__Veillonellaceae; 6__Veillonella; 7__Veillonella_u
252	2.63192440143853	-2.38500613245939	0.713500932167582	-3.34268117241817	0.000829731720346186	0.0213553377401262	1__Bacteria; 2__Firmicutes; 3__Negativicutes; 4__Selenomonadales; 5__Selenomonadaceae; 6__Megamonas; 7__Megamonas funiformis
1014	7.14035554332435	-2.38829538658846	0.721779569297056	-3.30889857261328	0.000936637620180974	0.0213553377401262	1__Prophage; 2__Proteobacteria prophage; 3__Gammaproteobacteria prophage; 4__Gammaproteobacteria prophage_u; 5__Gammaproteobacteria prophage_u_u; 6__Gammaproteobacteria prophage_u_u_u; 7__Gammaproteobacteria prophage_u_u_u_u
112	9.5285548212101	-2.41103936038191	0.746741399434236	-3.22874741136439	0.00124333658336478	0.0257709764551972	1__Bacteria; 2__Firmicutes; 3__Clostridia; 4__Clostridiales; 5__Lachnospiraceae; 6__Lachnospiraceae_u; 7__Lachnospiraceae_u_u
1018	3.80215478067995	-1.87522261745499	0.605637852034247	-3.09627710876458	0.00195967129668274	0.0372337546369721	1__Prophage; 2__Proteobacteria prophage; 3__Gammaproteobacteria prophage; 4__Enterobacterales prophage; 5__Enterobacteriaceae prophage; 6__Escherichia prophage; 7__Escherichia coli
132	12.4437044298733	2.19179566980739	0.73609145750286	2.97761324013039	0.00290502308162453	0.0452199269232551	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Streptomycetales; 5__Streptomycetaceae; 6__Kitasatospora; 7__Kitasatospora sp. MY 5-36
181	4.10818101656522	-2.14192538068435	0.712865766900478	-3.00466859279467	0.0026587036592093	0.0452199269232551	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Sutterellaceae; 6__Sutterella; 7__Sutterella_u
240	3.5053441686463	2.35205251863559	0.792259546481501	2.96879037820532	0.00298974472969236	0.0452199269232551	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Enterobacteriales; 5__Enterobacteriaceae; 6__Dickeya; 7__Dickeya zeae
