OTU	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	taxonomy
1011	30.7064079961728	3.8280141228824	0.720672168868608	5.31172742370785	1.08590943083369e-07	9.01304827591964e-06	1__Prophage; 2__Firmicutes prophage; 3__Bacilli prophage; 4__Bacillales prophage; 5__Bacillaceae prophage; 6__Bacillus prophage; 7__Bacillus thuringiensis
1009	43.2338482290308	3.63114547146688	0.729121415211453	4.98016571137717	6.35298512036269e-07	2.63648882495052e-05	1__Prophage; 2__Firmicutes prophage; 3__Firmicutes prophage_u; 4__Firmicutes prophage_u_u; 5__Firmicutes prophage_u_u_u; 6__Firmicutes prophage_u_u_u_u; 7__Firmicutes prophage_u_u_u_u_u
79	136.426349145306	3.32733665898109	0.697334728008607	4.77150574227535	1.82853766737069e-06	4.8349248012029e-05	1__Bacteria; 2__Firmicutes; 3__Firmicutes_u; 4__Firmicutes_u_u; 5__Firmicutes_u_u_u; 6__Firmicutes_u_u_u_u; 7__Firmicutes_u_u_u_u_u
124	11.7872037331091	3.49168698841085	0.739378769502022	4.72246043900142	2.33008424154357e-06	4.8349248012029e-05	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Bacteroidaceae; 6__Bacteroidaceae_u; 7__Bacteroidaceae_u_u
122	11.2355857155695	3.27978061665792	0.731349872084239	4.48455758570249	7.3065372506595e-06	0.000121288518360948	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Rikenellaceae; 6__Alistipes; 7__Alistipes_u
173	6.0901045977906	2.64574925615906	0.603453873078385	4.38434381514922	1.16335913179022e-05	0.000160931346564314	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Bacillales; 5__Bacillaceae; 6__Bacillus; 7__Bacillus thermoamylovorans
80	91.4372348048569	2.94760383424672	0.767536890843849	3.84034157759642	0.000122863238622331	0.00145680697223621	1__Bacteria; 2__Firmicutes; 3__Clostridia; 4__Clostridiales; 5__Clostridiales_u; 6__Clostridiales_u_u; 7__Clostridiales_u_u_u
1004	79.5214158078803	2.64964894220116	0.754908369116214	3.5098947774326	0.000448284053064663	0.00465094705054588	1__Prophage; 2__Firmicutes prophage; 3__Clostridia prophage; 4__Clostridiales prophage; 5__Peptostreptococcaceae prophage; 6__Clostridioides prophage; 7__Clostridioides difficile
111	19.5850906603687	-2.07086156559024	0.654806613475991	-3.16255444427664	0.00156391488892099	0.0144227706422713	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Enterobacteriales; 5__Enterobacteriaceae; 6__Enterobacter; 7__Enterobacter hormaechei
77	118.226464174353	2.5019803790615	0.803112356074831	3.11535535487188	0.00183723430412475	0.0152490447242355	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Bacteroidaceae; 6__Bacteroides; 7__Bacteroides_u
